5.8447815708326515e+29,5.844783837568563e+29,5.844784058057772e+29
2.818506278579566e+29,2.8185076008421814e+29,2.8185077878449277e+29
7.451214289194767e+29,7.451216555930679e+29,7.451216894325705e+29
1.2974781247441262e+29,1.2974784080861152e+29,1.2974784967439098e+29
9.673550511300256e+27,9.673551101596067e+27,9.673551378907806e+27
4.0571172716948326e+28,4.0571172716948326e+28,4.057117587593031e+28
5.219741232418221e+28,5.219742649128166e+28,5.219742779409248e+28
3.740300126777525e+29,3.7403005045668434e+29,3.740300700060915e+29
9.98959961053279e+27,9.989601971716032e+27,9.989601790718036e+27
1.5374249658426006e+28,1.5374259103158972e+28,1.5374259959335902e+28
1.3379582502352848e+29,1.3379589113665924e+29,1.337959043625655e+29
3.4667066133832635e+29,3.466708124540538e+29,3.4667083654469056e+29
7.16664221820113e+29,7.166642973779768e+29,7.166643214716955e+29
3.9114613554758385e+29,3.9114624888437944e+29,3.911462763171492e+29
8.876688946247867e+29,8.876691968562416e+29,8.876692734031552e+29
8.842787643951323e+29,8.842790666265872e+29,8.842790942690964e+29
3.1543972506158438e+29,3.1543987617731183e+29,3.1543989119466035e+29
2.755579422932713e+29,2.7555798007220316e+29,2.7555797654136472e+29
2.8315022311404234e+29,2.8315024200350827e+29,2.831502544122742e+29
6.979009752999886e+28,6.979011169709831e+28,6.979011022724485e+28
5.55865603016081e+28,5.558656502397458e+28,5.558656951579726e+28
8.795974258322659e+28,8.795976147269252e+28,8.795977130763132e+28
2.7774420908018062e+29,2.7774426574857842e+29,2.777442888298922e+29
2.184407355106701e+27,2.184407355106701e+27,2.1844074211777676e+27
2.0654014057788094e+29,2.0654019724627873e+29,2.0654021519073303e+29
4.032621412274891e+28,4.032621884511539e+28,4.032622049793064e+28
1.4975568590476219e+29,1.4975575201789295e+29,1.4975575757567959e+29
1.5281117035597444e+29,1.5281121757963927e+29,1.5281121832724527e+29
1.806041482753236e+29,1.8060418605425545e+29,1.806041813053989e+29
3.109960159801359e+29,3.1099603486960183e+29,3.1099605234380694e+29
1.2373635327851515e+29,1.2373637216798109e+29,1.237363707280099e+29
2.341891807668322e+29,2.3418927521416187e+29,2.341892979817492e+29
5.927589967161705e+28,5.9275913838716494e+28,5.927591864966695e+28
4.809363807163663e+28,4.8093647516369595e+28,4.809365409895346e+28
2.697068168842002e+28,2.6970686410786504e+28,2.697068756764653e+28
7.86830578622001e+29,7.868307297377285e+29,7.868307529608867e+29
2.53785414955603e+29,2.5378543384506893e+29,2.5378543347584772e+29
2.931301324285523e+28,2.931301560403847e+28,2.9313019540965334e+28
2.3595202128542152e+29,2.3595207795381932e+29,2.3595209146606667e+29
2.1701684284638876e+29,2.1701701285158215e+29,2.1701700981099572e+29
2.5487420377189343e+29,2.5487427932975715e+29,2.5487429754917985e+29
1.1906279717561245e+29,1.1906286328874321e+29,1.190628725269742e+29
6.201493267797242e+29,6.201494023375879e+29,6.201494355147497e+29
9.003089696474949e+28,9.003090640948245e+28,9.00309055948266e+28
1.5080466517160202e+28,1.5080470058935064e+28,1.508047036737802e+28
2.495350395579632e+28,2.4953508678162804e+28,2.4953511927536957e+28
6.220890482572959e+28,6.220891427046255e+28,6.220891339384677e+28
1.417403943839216e+29,1.4174041327338754e+29,1.417404205688324e+29
7.719701602158431e+28,7.719703491105024e+28,7.719703510158373e+28
2.8407218016722595e+29,2.8407223683562374e+29,2.840722490963741e+29
5.594654818754385e+29,5.594655574333022e+29,5.594656021323544e+29
1.7357484909717432e+29,1.735748868761062e+29,1.735749162691023e+29
1.661296038792139e+29,1.6612964165814577e+29,1.6612964555141687e+29
7.501590228098109e+29,7.50159249483402e+29,7.501592701843901e+29
6.67377298406653e+28,6.6737748730131235e+28,6.673775305738986e+28
4.519206498883407e+29,4.519206498883407e+29,4.519206894480195e+29
1.750343247929041e+29,1.7503436257183595e+29,1.7503438260295615e+29
5.189416839390463e+29,5.1894175949691e+29,5.189417875903377e+29
4.974560498099453e+29,4.9745620092567275e+29,4.9745623700892364e+29
4.1111275438433906e+29,4.111127921632709e+29,4.111127935717118e+29
1.5372421158123839e+29,1.5372424936017025e+29,1.5372425635238972e+29
1.3359461443242637e+29,1.335946616560912e+29,1.3359465602881557e+29
3.0128894611154024e+29,3.0128907833780176e+29,3.0128909998087515e+29
4.529193737310698e+29,4.529195248467973e+29,4.529195705739784e+29
4.464978620087318e+28,4.464978620087318e+28,4.46497894707204e+28
9.571424613741717e+28,9.5714293361082e+28,9.571429189588472e+28
4.7166376856419464e+29,4.716638063431265e+29,4.716638204901071e+29
7.428840094588249e+29,7.428843116902798e+29,7.428842991769051e+29
4.783376435513772e+29,4.783377191092409e+29,4.783377441946478e+29
2.5026101840210773e+29,2.5026109395997145e+29,2.5026111344502658e+29
3.1971138888732894e+28,3.197114833346586e+28,3.197114819037318e+28
1.8847750434915504e+29,1.8847752323862097e+29,1.8847754748604193e+29
2.4703341313732784e+29,2.470334509162597e+29,2.4703347060558073e+29
1.3246570439049749e+29,1.3246575161416232e+29,1.3246576361515388e+29
2.749561239086944e+29,2.7495627502442184e+29,2.7495628726445433e+29
5.198535917963544e+28,5.198537334673488e+28,5.198537485156623e+28
4.384416936836155e+28,4.384417881309452e+28,4.3844179626692835e+28
3.929834005619432e+29,3.9298343834087504e+29,3.929834725602324e+29
3.209307039132059e+28,3.2093082197236796e+28,3.2093084952977617e+28
5.0055528226425485e+29,5.005554333799823e+29,5.005554633998736e+29
8.159421923790948e+28,8.159422868264245e+28,8.159423395192983e+28
5.571719984799021e+29,5.571721495956295e+29,5.5717217247517185e+29
1.4447863025481468e+28,1.4447868928439571e+28,1.444786969888432e+28
1.1435871569576448e+28,1.143587629194293e+28,1.143587691394738e+28
4.705198225073843e+29,4.7051986028631616e+29,4.705199103465368e+29
1.2145065234294252e+29,1.2145066178767549e+29,1.2145066182335429e+29
2.330335987990081e+29,2.330336743568718e+29,2.3303366972785703e+29
1.9024195047234852e+28,1.9024197408418093e+28,1.9024199184933073e+28
7.20166933266719e+28,7.2016707493771345e+28,7.201670501944899e+28
4.463376793376329e+29,4.463376793376329e+29,4.463376945851911e+29
6.2084748144055166e+29,6.20847670335211e+29,6.208476661141972e+29
7.637675985297578e+28,7.637677402007523e+28,7.637677589028634e+28
2.782001252299028e+29,2.782002574561643e+29,2.782002787540003e+29
8.704553021107489e+29,8.704554532264763e+29,8.704554622950909e+29
1.844953971466741e+28,1.8449549159400376e+28,1.8449549836377738e+28
8.141318259642219e+28,8.141321093062109e+28,8.141320709598087e+28
6.068528050369653e+28,6.068530411552894e+28,6.068530792195594e+28
4.988050599089078e+29,4.988052110246352e+29,4.9880524919941415e+29
5.416790096386308e+29,5.416790851964945e+29,5.416790948976059e+29
8.92602520894634e+29,8.926027475682251e+29,8.926027819499868e+29
1.4122626090019862e+29,1.4122631756859642e+29,1.4122632721608105e+29
4.879693066719744e+29,4.879695333455656e+29,4.8796953126787296e+29
4.697393097750956e+29,4.6973946089082305e+29,4.6973948389809204e+29
2.923726648447e+29,2.9237274040256372e+29,2.9237273805990997e+29
1.827489337950474e+29,1.827490660213089e+29,1.8274907329275525e+29
5.2302437754761235e+28,5.230245664422717e+28,5.2302461079699145e+28
2.5673721512831736e+28,2.567372859638146e+28,2.567373189189233e+28
8.103665887201003e+27,8.103667658088434e+27,8.103668114410713e+27
2.621204295767998e+28,2.6212057124779427e+28,2.621205919928459e+28
3.487170138510812e+28,3.487170138510812e+28,3.4871703513899175e+28
4.0236919839397626e+29,4.0236919839397626e+29,4.02369254993493e+29
1.03279571690304e+28,1.032795834962202e+28,1.032795868303265e+28
5.5406732585940425e+29,5.5406762809085916e+29,5.540676288946132e+29
5.3591515356216314e+29,5.359153046778906e+29,5.359153588721837e+29
8.708049839040724e+29,8.708050594619361e+29,8.708050562185408e+29
6.887585871259485e+29,6.887586626838123e+29,6.887587380925335e+29
1.4215924940148621e+29,1.4215932495934994e+29,1.4215933523494757e+29
3.6138513973069767e+28,3.6138528140169216e+28,3.6138530358640176e+28
3.9614625273750995e+29,3.961462905164418e+29,3.961463038081498e+29
2.3757643979766496e+29,2.375764586871309e+29,2.3757647534353807e+29
8.353431850479978e+28,8.353434683899868e+28,8.353435763894908e+28
3.1195754646444596e+28,3.119576172999432e+28,3.1195761504411077e+28
5.0521508683595944e+29,5.052152379516869e+29,5.0521524430588964e+29
2.885474535462459e+27,2.885477191793606e+27,2.885477567427596e+27
2.3096867794124257e+29,2.309686968307085e+29,2.3096871288043838e+29
1.1023807692803527e+30,1.1023807692803527e+30,1.1023808361869414e+30
1.1080934726830779e+29,1.1080937560250669e+29,1.1080938877431517e+29
6.520492523818954e+27,6.520496655889627e+27,6.520497025369489e+27
1.9857711620927276e+28,1.9857713982110517e+28,1.9857713546400104e+28
8.378602441622992e+29,8.378603952780267e+29,8.378604656157215e+29
1.3298346465167932e+29,1.3298346465167932e+29,1.3298346632266774e+29
1.6130115415567308e+29,1.613012297135368e+29,1.613012278354276e+29
4.6568517703901794e+29,4.656853281547454e+29,4.656853511610341e+29
1.8474751484846155e+29,1.8474757151685934e+29,1.847475863348745e+29
7.99300346219871e+29,7.993005728934622e+29,7.99300653153661e+29
5.509643155119084e+29,5.509643532908403e+29,5.509644224717484e+29
4.3240737823394095e+29,4.3240768046539585e+29,4.324077084111524e+29
1.9863860142087972e+29,1.9863862031034565e+29,1.986386431547994e+29
5.813494570621025e+29,5.813497215146255e+29,5.81349760512937e+29
4.939328999612015e+28,4.93933041632196e+28,4.939330451888504e+28
3.5142990005869424e+29,3.514300511744217e+29,3.5143007962391345e+29
2.3918348000125143e+29,2.3918355555911515e+29,2.3918355342058235e+29
5.298659532133346e+28,5.298661421079939e+28,5.29866131529029e+28
4.6934514328950344e+27,4.6934534989303706e+27,4.6934534722657903e+27
5.317067316683572e+29,5.317070338998121e+29,5.317070601997507e+29
1.0170088457508068e+30,1.0170091479822617e+30,1.0170091743219582e+30
3.816997403088426e+29,3.816997403088426e+29,3.816997868107345e+29
3.340747121080341e+29,3.340747876658978e+29,3.3407479737527256e+29
2.50462866512685e+27,2.5046289602747554e+27,2.50462903013051e+27
3.490563253276084e+29,3.490563631065402e+29,3.490563732885545e+29
2.9271210854748866e+28,2.9271225021848315e+28,2.9271224948861893e+28
5.953124747207877e+28,5.953125219444526e+28,5.953125302176512e+28
3.7743752121606376e+29,3.774376723317912e+29,3.7743770202250704e+29
3.2551819960932477e+28,3.25518270444822e+28,3.2551826358015298e+28
3.519523071284952e+29,3.519524582442227e+29,3.519524824878453e+29
1.728097501690857e+29,1.728098068374835e+29,1.7280982984562683e+29
2.774879545853542e+28,2.774881198681811e+28,2.774881396859996e+28
5.9988047648806534e+29,5.9988055204592906e+29,5.998805921546055e+29
3.9262178062615095e+29,3.926219317418784e+29,3.926219649121098e+29
3.53126174099341e+29,3.531263252150685e+29,3.5312633306363404e+29
3.671908170847376e+28,3.671909823675645e+28,3.671909980620947e+28
1.103431552491189e+29,1.1034316469385186e+29,1.1034316693798787e+29
3.550317434225086e+29,3.55031894538236e+29,3.550319266178944e+29
3.595224494951946e+29,3.595225250530583e+29,3.59522544680636e+29
1.5965625946235992e+29,1.5965633502022365e+29,1.5965634626901647e+29
4.6467028381345146e+29,4.6467028381345146e+29,4.6467029075626166e+29
9.581169311426448e+29,9.581170822583723e+29,9.581171111538717e+29
6.2877108349376084e+29,6.287711968305564e+29,6.287712277454751e+29
4.830309958145761e+29,4.8303114693030355e+29,4.8303114511139916e+29
4.583890169309217e+27,4.5838925304924586e+27,4.5838927137587104e+27
8.490739378335896e+29,8.490741645071808e+29,8.490741931651888e+29
5.42599153303085e+29,5.4259919108201684e+29,5.425992443503466e+29
4.2066916187266525e+28,4.206693035436597e+28,4.206692905366899e+28
1.5723364767771593e+29,1.572336854566478e+29,1.5723369340446835e+29
1.4247969030154782e+29,1.4247972808047968e+29,1.4247973596592654e+29
2.067613740028704e+29,2.0676144956073414e+29,2.0676145773864837e+29
4.474701405991569e+29,4.474702917148843e+29,4.4747029946394926e+29
3.449612402293913e+29,3.449612780083231e+29,3.4496131312479564e+29
7.133439165012744e+27,7.133440345604365e+27,7.133440924404129e+27
6.453835376439953e+28,6.453837265386546e+28,6.453837560696796e+28
4.265578395400081e+29,4.2655791509787184e+29,4.265579596980865e+29
8.49806849111731e+29,8.498072269010496e+29,8.49807246942407e+29
1.4738256452085867e+29,1.4738259285505757e+29,1.4738260782983789e+29
5.667281792946371e+28,5.667283681892964e+28,5.667283848689681e+28
2.101721315293219e+28,2.1017222597665157e+28,2.1017225824575363e+28
3.0207384119992504e+29,3.020739923156525e+29,3.020739941917885e+29
3.334504530379306e+29,3.334504530379306e+29,3.334504829937969e+29
4.4069139129712274e+29,4.406915424128502e+29,4.40691556033522e+29
1.9249234699609522e+29,1.9249234699609522e+29,1.9249237286538946e+29
4.593930203793787e+29,4.593930959372424e+29,4.5939313805496286e+29
1.1107111748718622e+30,1.1107114771033171e+30,1.1107115359707941e+30
6.99100040818387e+29,6.991003430498419e+29,6.991003105017612e+29
2.1647297734328963e+29,2.1647303401168743e+29,2.1647303917660597e+29
1.474148088392037e+27,1.4741494165576104e+27,1.4741493342753504e+27
1.0593560060546327e+29,1.059356194949292e+29,1.0593562287081892e+29
1.0121780537334905e+29,1.0121780537334905e+29,1.0121781609124727e+29
2.1862214521910954e+29,2.18622296334837e+29,2.1862228689543833e+29
1.3093603543936635e+29,1.3093605432883228e+29,1.309360567687092e+29
4.1984286107495866e+29,4.198429366328224e+29,4.198429422419411e+29
3.155325101182398e+29,3.155325667866376e+29,3.155325710060829e+29
8.777251019691377e+28,8.77725290863797e+28,8.77725318379409e+28
8.364092309473068e+29,8.36409457620898e+29,8.364094914805186e+29
4.7578741453490014e+29,4.7578741453490014e+29,4.757874367829062e+29
1.5587261443368807e+28,1.558726616573529e+28,1.558726622579697e+28
1.6214664665076606e+29,1.6214668442969792e+29,1.62146696734115e+29
8.953977085053104e+28,8.953981807419587e+28,8.95398240803177e+28
6.975372019650802e+29,6.975373530808076e+29,6.975373498892035e+29
4.33779395702408e+28,4.337794429260728e+28,4.33779459758372e+28
2.6127365259802346e+29,2.6127384149268278e+29,2.6127382472104745e+29
2.657719522360139e+28,2.6577197584784633e+28,2.657719845906844e+28
6.367587586154096e+29,6.36758909731137e+29,6.367589842935475e+29
7.124211944247206e+29,7.124212699825843e+29,7.124213227852025e+29
